timestamps,TP9,AF7,AF8,TP10,Right AUX
1687428435.424,127.930,23.926,36.133,36.133,3.906
1687428435.428,484.863,23.438,34.668,90.820,15.137
1687428435.432,212.402,25.391,36.621,40.039,1.465
1687428435.436,-308.105,23.926,37.109,-40.039,-27.832
1687428435.440,-367.676,22.461,36.133,-43.457,-4.395
1687428435.444,70.312,24.902,36.133,29.785,21.484
1687428435.448,484.375,27.832,40.039,108.887,32.227
1687428435.452,288.574,26.855,47.363,68.848,9.277
1687428435.456,-239.746,20.996,44.434,-24.902,40.039
1687428435.459,-379.883,21.484,39.551,-36.133,-14.648
1687428435.463,11.230,22.461,35.156,27.344,-16.113
1687428435.467,469.238,25.391,35.156,102.051,102.539
1687428435.471,348.145,28.320,38.086,81.055,121.582
1687428435.475,-185.059,31.250,37.109,-12.207,76.172
1687428435.479,-393.555,29.297,36.133,-42.480,26.367
1687428435.483,-49.316,25.391,35.645,19.531,22.949
1687428435.487,429.199,29.297,33.203,95.215,33.691
1687428435.491,393.066,30.273,34.180,81.543,24.902
1687428435.495,-118.164,30.762,38.574,0.977,23.438
1687428435.499,-397.461,30.762,41.992,-34.668,-14.160
1687428435.502,-113.770,25.879,37.109,10.254,35.156
1687428435.506,391.113,20.996,30.762,92.773,89.844
1687428435.510,439.453,19.531,31.250,94.238,63.477
1687428435.514,-62.988,22.949,37.109,2.441,79.590
1687428435.518,-409.180,26.855,38.574,-41.016,110.352
1687428435.522,-177.734,23.926,38.086,2.441,34.668
1687428435.526,340.820,22.949,39.551,85.449,4.883
1687428435.530,472.656,25.879,35.645,104.492,46.387
1687428435.534,6.836,25.879,32.715,23.926,10.742
1687428435.538,-393.066,24.902,38.086,-37.109,-36.133
1687428435.542,-230.469,23.438,39.551,-5.371,-19.531
1687428435.545,279.297,20.020,40.039,79.102,58.105
1687428435.549,483.887,17.578,41.992,109.863,6.836
1687428435.553,73.242,16.602,43.457,31.738,-42.480
1687428435.557,-369.629,15.625,43.945,-41.992,-10.254
1687428435.561,-276.367,15.625,40.527,-18.066,17.090
1687428435.565,216.309,13.184,40.039,63.477,23.438
1687428435.569,497.559,13.184,40.039,103.516,23.438
1687428435.573,147.949,19.043,42.969,41.992,10.742
1687428435.577,-335.938,20.996,46.387,-27.832,-10.254
1687428435.581,-305.176,23.926,50.781,-16.602,11.719
1687428435.584,168.945,25.391,48.340,57.617,2.930
1687428435.588,502.441,17.578,39.062,108.887,4.883
1687428435.592,210.449,19.043,42.969,56.152,29.297
1687428435.596,-295.898,20.508,46.387,-27.344,65.918
1687428435.600,-336.426,16.113,47.852,-29.297,-6.348
1687428435.604,104.980,14.648,49.805,44.434,1.465
1687428435.608,496.094,16.113,44.922,104.004,49.805
1687428435.612,283.691,16.602,47.852,63.477,2.441
1687428435.616,-246.582,21.484,48.340,-20.996,-4.883
1687428435.620,-373.047,20.996,43.457,-36.133,29.785
1687428435.624,32.227,19.043,42.969,35.156,-17.578
1687428435.627,472.168,18.555,43.457,104.980,-40.039
1687428435.631,339.844,20.508,40.527,74.707,-7.812
1687428435.635,-191.895,22.461,41.992,-11.230,-53.223
1687428435.639,-393.066,20.508,45.410,-38.574,-55.176
1687428435.643,-33.203,20.020,44.434,17.578,-31.250
1687428435.647,450.195,17.578,39.551,92.773,9.277
1687428435.651,385.742,18.066,34.668,79.102,56.152
1687428435.655,-142.090,23.926,39.062,-11.230,90.820
1687428435.659,-407.227,22.461,43.945,-52.734,3.906
1687428435.663,-104.980,22.461,40.527,4.883,-62.012
1687428435.667,392.578,26.367,38.086,86.914,5.859
1687428435.670,416.504,26.855,46.387,86.426,36.621
1687428435.674,-83.008,27.832,45.410,-0.977,35.156
1687428435.678,-408.203,26.367,39.062,-54.688,22.949
1687428435.682,-169.922,25.391,40.527,-3.418,-21.484
1687428435.686,335.938,26.855,40.527,83.496,-17.578
1687428435.690,458.008,32.715,42.480,94.727,65.918
1687428435.694,-2.930,32.227,49.316,18.555,67.383
1687428435.698,-394.043,28.320,51.758,-41.016,45.898
1687428435.702,-211.914,27.344,46.387,-6.836,43.945
1687428435.706,298.828,27.344,37.598,70.312,20.020
1687428435.709,483.887,25.879,41.016,96.191,-10.254
1687428435.713,71.289,26.855,47.852,32.715,-13.672
1687428435.717,-367.188,29.785,43.945,-35.645,36.133
1687428435.721,-264.648,26.855,42.969,-11.230,68.359
1687428435.725,239.258,24.414,42.480,72.754,53.711
1687428435.729,499.512,24.414,39.551,111.328,-11.230
1687428435.733,129.395,23.926,38.086,44.434,-9.277
1687428435.737,-342.773,28.320,40.039,-34.180,57.617
1687428435.741,-299.316,27.832,41.992,-20.508,82.031
1687428435.745,171.387,23.438,41.504,56.152,72.266
1687428435.748,499.512,26.367,41.016,104.492,24.902
1687428435.752,199.707,25.879,43.457,50.293,16.602
1687428435.756,-315.430,23.926,45.410,-37.598,-32.227
1687428435.760,-344.238,24.902,46.875,-31.738,-43.945
1687428435.764,115.234,29.297,45.898,53.223,-38.086
1687428435.768,499.512,31.250,42.969,109.375,-43.457
1687428435.772,264.160,28.320,37.109,61.523,-51.758
1687428435.776,-261.230,28.809,38.086,-20.996,-57.617
1687428435.780,-366.211,29.297,44.434,-28.320,27.832
1687428435.784,44.434,29.297,41.504,34.180,38.086
1687428435.788,467.773,26.855,40.039,102.051,25.391
1687428435.791,313.477,26.855,41.016,78.125,33.203
1687428435.795,-208.496,31.738,39.062,-16.602,-28.320
1687428435.799,-380.859,31.250,41.016,-36.133,-35.156
1687428435.803,-14.648,28.320,41.992,30.273,-8.301
1687428435.807,449.219,25.879,40.039,98.633,7.812
1687428435.811,380.371,25.879,39.551,80.078,37.598
1687428435.815,-145.020,28.320,43.457,-10.742,45.898
1687428435.819,-399.414,25.879,43.457,-42.480,45.898
1687428435.823,-89.844,24.902,44.922,18.066,46.875
1687428435.827,400.391,25.391,42.969,95.703,26.367
1687428435.831,404.297,28.809,43.457,88.867,-1.465
1687428435.834,-108.887,28.809,48.828,-2.441,4.883
1687428435.838,-424.316,26.855,46.387,-54.199,18.555
1687428435.842,-161.621,27.832,41.016,-11.719,5.859
1687428435.846,339.355,25.391,40.039,69.336,-15.137
1687428435.850,427.246,24.902,40.039,75.684,-45.898
1687428435.854,-34.180,27.344,40.039,-10.742,-41.016
1687428435.858,-403.320,27.832,43.457,-64.941,31.250
1687428435.862,-213.379,29.297,43.945,-25.391,74.707
1687428435.866,292.480,26.367,40.527,55.664,26.367
1687428435.870,459.473,23.438,41.992,89.355,20.996
1687428435.874,35.645,27.832,48.340,20.996,61.523
1687428435.877,-385.742,26.367,49.316,-45.898,45.410
1687428435.881,-265.625,21.973,47.852,-18.066,28.809
1687428435.885,237.305,23.438,46.387,64.941,20.996
1687428435.889,475.586,20.996,47.852,100.586,-20.508
1687428435.893,92.773,22.461,49.805,28.809,-62.988
1687428435.897,-362.305,24.414,47.852,-42.969,-16.602
1687428435.901,-293.945,20.996,45.410,-21.973,-4.883
1687428435.905,187.500,21.484,41.504,57.617,20.020
1687428435.909,497.559,19.043,42.969,100.098,51.758
1687428435.913,186.035,19.531,43.945,46.875,6.348
1687428435.916,-312.012,22.949,42.969,-33.203,-9.766
1687428435.920,-331.543,21.973,42.480,-29.297,-30.273
1687428435.924,113.770,20.020,35.156,46.875,64.453
1687428435.928,486.328,18.066,33.203,100.098,62.500
1687428435.932,244.629,18.555,38.086,47.852,-7.812
1687428435.936,-277.344,17.090,40.527,-34.180,18.555
1687428435.940,-361.328,18.066,38.574,-34.668,-54.199
1687428435.944,58.105,18.555,31.250,35.156,-31.738
1687428435.948,473.145,18.555,32.715,103.027,75.684
1687428435.952,299.316,24.414,38.086,68.848,57.617
1687428435.956,-226.562,25.879,37.109,-18.555,4.883
1687428435.959,-382.812,21.484,36.133,-32.227,11.719
1687428435.963,-2.930,22.949,40.039,31.250,-15.625
1687428435.967,452.148,21.973,38.574,110.352,-60.547
1687428435.971,362.793,21.484,37.109,90.820,-46.387
1687428435.975,-148.926,24.414,39.062,-1.465,-44.922
1687428435.979,-378.906,25.391,37.598,-26.367,-79.102
1687428435.983,-53.711,20.996,35.156,26.855,-54.199
1687428435.987,428.223,17.090,32.715,101.562,-15.625
1687428435.991,415.039,20.508,31.738,90.332,10.254
1687428435.995,-87.891,20.508,39.062,3.418,19.531
1687428435.998,-384.766,18.066,42.480,-33.691,-17.578
1687428436.002,-123.047,14.648,38.086,7.324,-8.301
1687428436.006,374.512,14.648,31.738,83.008,16.602
1687428436.010,440.430,17.090,32.227,91.309,-24.902
1687428436.014,-46.875,18.066,35.645,8.789,3.418
1687428436.018,-400.391,20.020,36.133,-47.363,33.203
1687428436.022,-185.059,16.113,36.621,-11.230,-35.645
1687428436.026,318.848,11.719,35.645,72.754,-42.969
1687428436.030,463.867,15.625,38.574,89.355,0.000
1687428436.034,23.438,17.578,40.527,12.695,15.625
1687428436.038,-388.184,15.625,40.039,-49.805,2.441
1687428436.041,-256.836,14.160,40.039,-22.949,-20.020
1687428436.045,243.164,13.672,39.062,60.059,-18.066
1687428436.049,470.703,15.625,38.574,87.402,36.621
1687428436.053,82.520,16.602,40.039,20.996,79.590
1687428436.057,-371.094,12.695,44.434,-37.109,87.891
1687428436.061,-300.781,13.672,43.457,-20.996,66.895
1687428436.065,194.824,19.043,40.527,51.758,16.113
1687428436.069,497.559,18.555,40.039,97.168,53.711
1687428436.073,165.527,21.484,44.434,41.504,27.832
1687428436.077,-324.219,24.902,50.293,-27.344,-17.578
1687428436.080,-316.895,21.484,45.898,-19.043,24.414
1687428436.084,147.461,19.531,41.016,57.617,31.738
1687428436.088,500.977,23.438,40.039,106.934,77.148
1687428436.092,231.445,22.461,41.016,51.758,46.875
1687428436.096,-283.691,23.926,42.480,-29.785,-32.227
1687428436.100,-354.980,22.949,43.457,-35.645,-5.371
1687428436.104,70.801,21.484,40.039,36.133,-17.578
1687428436.108,478.027,25.391,36.133,94.727,-18.066
1687428436.112,291.016,28.320,46.875,60.059,8.301
1687428436.116,-237.793,26.367,53.711,-15.625,31.738
1687428436.120,-377.930,24.902,46.875,-29.297,-1.953
1687428436.123,17.578,28.809,44.434,30.762,-19.531
1687428436.127,463.379,23.926,40.039,92.773,57.617
1687428436.131,348.145,20.020,38.086,74.707,33.691
1687428436.135,-177.246,22.461,41.016,-5.859,-4.395
