timestamps,TP9,AF7,AF8,TP10,Right AUX
1688994307.535,20.508,21.484,45.898,43.457,81.055
1688994307.539,24.414,26.367,52.246,38.574,82.031
1688994307.543,20.508,26.367,56.641,48.340,84.473
1688994307.546,21.973,29.785,55.176,54.199,45.410
1688994307.550,26.855,30.273,55.664,38.574,-44.922
1688994307.554,25.879,24.902,56.641,28.809,-1.953
1688994307.558,20.020,19.531,60.059,48.340,-3.906
1688994307.562,11.230,22.461,62.500,44.434,7.812
1688994307.566,11.719,26.367,53.711,37.598,0.977
1688994307.570,18.555,20.020,44.434,40.039,-19.043
1688994307.574,15.625,15.625,41.504,29.297,-2.441
1688994307.578,23.438,15.137,45.410,36.133,-34.180
1688994307.582,29.785,14.648,49.316,51.758,21.484
1688994307.586,28.320,16.113,46.875,47.852,81.055
1688994307.589,29.785,16.113,38.574,34.180,47.852
1688994307.593,22.461,11.230,31.250,28.809,46.875
1688994307.597,11.719,10.254,29.785,24.414,41.992
1688994307.601,13.672,11.719,26.367,27.832,41.504
1688994307.605,19.043,11.719,23.438,33.203,46.387
1688994307.609,19.531,11.719,19.531,31.250,-10.254
1688994307.613,16.113,8.789,18.066,20.508,13.184
1688994307.617,2.930,12.695,19.043,13.672,24.414
1688994307.621,7.324,14.648,13.184,21.973,-0.488
1688994307.625,14.648,13.184,12.207,23.438,29.297
1688994307.628,16.113,17.578,17.578,24.414,53.223
1688994307.632,19.043,16.602,20.020,24.414,51.758
1688994307.636,6.836,16.602,21.484,25.879,4.395
1688994307.640,17.578,20.996,17.578,31.250,23.438
1688994307.644,20.020,18.555,18.555,31.250,63.965
1688994307.648,3.418,18.066,26.855,28.320,-11.230
1688994307.652,3.418,23.926,25.879,16.113,-45.410
1688994307.656,0.000,20.020,23.926,14.648,1.953
1688994307.660,10.742,18.066,22.949,30.273,69.336
1688994307.664,25.879,21.973,22.949,35.645,99.609
1688994307.668,27.344,21.973,27.344,48.828,39.551
1688994307.671,21.484,18.066,27.832,48.340,-7.324
1688994307.675,24.414,11.719,29.297,44.922,55.176
1688994307.679,64.941,2.930,37.598,76.660,84.961
1688994307.683,86.914,11.230,41.504,109.375,45.898
1688994307.687,54.688,33.203,32.715,82.520,39.551
1688994307.691,26.855,36.133,22.949,33.203,61.523
1688994307.695,23.926,38.574,16.113,33.203,14.160
1688994307.699,9.277,40.527,11.230,28.809,18.066
1688994307.703,7.812,40.039,3.418,7.812,54.688
1688994307.707,14.648,39.062,-10.254,9.766,35.156
1688994307.711,-2.441,29.297,-10.254,-8.301,19.043
1688994307.714,-7.324,25.391,-8.789,-16.113,8.301
1688994307.718,9.766,29.297,-12.207,-0.488,33.203
1688994307.722,15.137,28.320,-11.719,-9.277,83.984
1688994307.726,9.277,30.762,-4.395,-8.301,61.035
1688994307.730,0.000,32.715,-2.441,-20.996,16.113
1688994307.734,4.395,29.785,-7.812,-21.973,30.762
1688994307.738,18.555,30.273,-5.859,2.441,41.016
1688994307.742,30.762,29.297,3.906,18.066,90.332
1688994307.746,30.762,30.273,15.137,28.320,87.891
1688994307.750,30.273,29.785,19.531,33.691,54.688
1688994307.753,31.250,22.461,17.578,23.926,40.527
1688994307.757,23.926,21.973,20.996,18.555,79.590
1688994307.761,30.762,25.879,22.949,35.645,50.781
1688994307.765,38.086,26.855,25.879,47.363,-34.180
1688994307.769,37.109,35.156,30.273,51.270,-13.672
1688994307.773,51.758,37.109,33.691,52.246,0.488
1688994307.777,57.617,32.715,26.855,50.781,3.906
1688994307.781,56.641,28.809,21.484,53.223,80.078
1688994307.785,59.570,30.273,25.879,56.641,4.883
1688994307.789,49.316,32.715,28.320,59.082,-44.434
1688994307.793,42.969,28.320,25.391,48.340,-31.250
1688994307.796,36.621,28.809,20.996,37.598,2.441
1688994307.800,43.457,24.902,20.996,43.457,63.477
1688994307.804,54.199,17.090,22.949,48.828,43.457
1688994307.808,47.363,18.066,21.484,44.434,19.531
1688994307.812,42.480,27.832,22.461,40.527,62.988
1688994307.816,45.410,35.645,20.508,37.109,80.566
1688994307.820,56.152,38.574,16.113,46.387,34.180
1688994307.824,59.082,40.527,19.531,55.664,69.336
1688994307.828,60.059,40.527,20.996,57.129,75.195
1688994307.832,51.758,41.504,20.020,43.945,43.945
1688994307.836,47.363,37.109,16.602,38.086,68.848
1688994307.839,61.523,37.598,21.973,41.016,47.852
1688994307.843,57.617,47.852,28.809,47.363,19.043
1688994307.847,46.875,51.758,29.785,43.457,17.578
1688994307.851,43.945,54.199,33.691,49.805,24.902
1688994307.855,45.898,55.176,34.668,55.664,-2.930
1688994307.859,45.410,55.664,32.715,49.316,-36.133
1688994307.863,41.504,60.059,31.738,54.688,-2.441
1688994307.867,52.246,63.965,32.715,60.059,38.086
1688994307.871,43.945,67.383,29.785,49.805,19.043
1688994307.875,40.527,66.406,19.043,37.598,-5.371
1688994307.878,69.336,72.754,11.719,55.664,1.953
1688994307.882,64.941,71.289,26.855,62.012,23.926
1688994307.886,25.391,46.875,44.922,45.898,50.293
1688994307.890,20.996,33.203,49.805,42.480,69.336
1688994307.894,40.527,30.273,47.852,46.387,106.445
1688994307.898,26.367,29.785,41.992,46.875,87.402
1688994307.902,8.789,26.855,43.945,48.828,-3.418
1688994307.906,12.207,25.391,49.805,44.922,-1.953
1688994307.910,5.371,32.715,47.852,36.621,57.129
1688994307.914,3.418,32.227,42.480,36.621,69.824
1688994307.918,8.789,31.738,43.457,41.016,14.648
1688994307.921,19.531,27.832,42.969,38.574,-31.250
1688994307.925,28.320,30.273,36.621,46.875,20.508
1688994307.929,16.113,37.598,41.992,43.457,65.918
1688994307.933,5.859,31.250,43.457,39.551,17.578
1688994307.937,14.648,29.297,39.551,37.109,48.340
1688994307.941,23.926,24.902,40.039,37.109,80.566
1688994307.945,30.762,19.043,32.715,48.340,24.902
1688994307.949,25.391,23.926,31.250,40.527,29.297
1688994307.953,22.949,26.367,39.062,36.621,31.250
1688994307.957,15.625,25.879,39.062,42.480,28.809
1688994307.960,20.020,27.344,36.621,52.246,44.922
1688994307.964,33.203,29.297,38.086,58.594,34.668
