timestamps,TP9,AF7,AF8,TP10,Right AUX
1678714566.336,-24.414,62.988,73.242,-9.766,-202.148
1678714566.340,104.004,53.711,63.477,214.844,2.930
1678714566.344,141.602,56.152,65.430,270.508,300.293
1678714566.348,26.367,60.547,78.125,91.309,146.973
1678714566.352,-86.914,51.270,73.730,-92.285,-109.863
1678714566.356,-45.410,45.410,66.895,-44.922,-131.836
1678714566.360,95.703,53.223,74.707,182.617,9.766
1678714566.364,146.973,60.059,78.125,267.578,254.395
1678714566.368,40.527,61.523,79.590,95.703,189.941
1678714566.371,-72.754,57.617,87.891,-76.660,-88.379
1678714566.375,-62.988,49.805,78.613,-43.457,-212.402
1678714566.379,61.035,56.152,70.312,154.785,-66.895
1678714566.383,135.742,57.617,75.195,258.789,233.398
1678714566.387,58.105,53.711,74.707,125.488,162.109
1678714566.391,-67.871,60.059,71.777,-70.312,-58.105
1678714566.395,-73.730,53.223,75.195,-76.172,-139.160
1678714566.399,48.828,42.480,73.242,123.047,-95.703
1678714566.403,131.348,41.992,64.453,249.512,211.914
1678714566.407,70.801,46.875,68.848,132.812,216.797
1678714566.411,-54.199,53.711,80.078,-64.453,-53.711
1678714566.414,-81.543,53.711,81.055,-90.332,-113.770
1678714566.418,30.762,48.828,76.660,91.797,-67.383
1678714566.422,138.672,44.922,77.148,247.559,160.156
1678714566.426,89.844,41.504,76.660,169.434,232.910
1678714566.430,-45.898,51.758,83.008,-29.297,-50.781
1678714566.434,-85.938,52.246,81.055,-87.891,-176.270
1678714566.438,20.508,45.898,67.383,71.777,-129.395
1678714566.442,127.441,56.152,73.242,231.445,76.172
1678714566.446,83.496,53.223,70.801,172.852,211.914
1678714566.450,-54.199,57.129,71.289,-33.203,15.137
1678714566.453,-107.910,62.012,73.730,-132.812,-140.137
1678714566.457,-15.625,50.293,67.383,15.137,-175.781
1678714566.461,109.375,48.828,58.105,211.914,60.547
1678714566.465,117.188,58.594,63.965,204.590,275.879
1678714566.469,-14.648,56.641,74.707,6.836,46.875
1678714566.473,-121.094,46.387,67.383,-118.164,-132.812
1678714566.477,-59.082,43.457,59.570,-10.742,-92.285
1678714566.481,79.102,51.758,67.871,188.965,53.711
1678714566.485,96.680,49.316,73.730,206.543,212.891
1678714566.489,-15.625,43.945,62.500,9.277,73.242
1678714566.493,-103.516,51.758,59.570,-115.234,-145.508
1678714566.496,-55.176,49.316,66.406,-16.113,-127.441
1678714566.500,71.777,44.922,64.453,171.387,94.727
1678714566.504,106.934,45.410,60.547,215.820,285.645
1678714566.508,-0.977,49.316,72.754,36.133,137.695
1678714566.512,-97.656,52.246,83.496,-139.160,-108.887
1678714566.516,-51.270,57.129,91.309,-64.453,-113.281
1678714566.520,75.195,59.082,85.449,158.203,8.789
1678714566.524,124.023,60.059,76.660,242.188,215.820
1678714566.528,32.715,62.988,83.496,79.102,145.996
1678714566.532,-83.496,62.988,77.637,-110.352,-85.449
1678714566.535,-78.613,53.711,71.777,-79.590,-185.059
1678714566.539,44.434,44.922,75.195,139.160,-19.043
1678714566.543,122.559,40.527,77.148,260.254,224.121
1678714566.547,55.176,42.480,84.473,127.441,152.832
1678714566.551,-60.547,61.523,85.449,-70.801,-98.633
1678714566.555,-75.684,70.312,81.543,-81.543,-190.430
1678714566.559,39.062,61.035,79.102,105.469,-68.848
1678714566.563,122.070,57.129,76.660,241.211,190.918
1678714566.567,48.828,53.711,79.590,132.812,221.191
1678714566.571,-85.449,50.781,75.195,-88.379,-28.809
1678714566.575,-104.492,53.711,76.172,-111.816,-170.410
1678714566.578,17.090,62.012,84.961,85.449,-83.008
1678714566.582,116.211,59.082,78.613,240.723,195.312
1678714566.586,73.730,59.082,83.496,166.992,239.258
1678714566.590,-44.434,67.871,84.961,-49.316,-3.906
1678714566.594,-92.285,55.176,75.684,-110.840,-134.766
1678714566.598,-9.277,40.039,76.172,43.457,-110.840
1678714566.602,102.051,47.363,74.707,211.914,110.352
1678714566.606,84.473,60.547,72.754,165.039,240.723
1678714566.610,-35.645,60.059,69.824,-49.805,48.828
1678714566.614,-83.496,47.852,63.477,-130.371,-135.254
1678714566.618,7.812,55.176,67.383,20.020,-175.781
1678714566.621,118.652,67.871,59.082,209.473,85.938
1678714566.625,108.887,67.871,58.594,194.824,278.320
1678714566.629,-2.441,59.570,74.707,1.953,60.059
1678714566.633,-72.266,62.500,84.961,-104.004,-105.469
1678714566.637,-13.184,65.430,85.938,3.418,-125.977
1678714566.641,109.375,55.664,65.430,204.590,68.848
1678714566.645,121.094,50.293,66.406,231.445,312.500
1678714566.649,-2.930,54.199,71.289,27.832,132.812
1678714566.653,-92.773,63.477,74.219,-116.211,-76.172
1678714566.657,-40.527,55.176,77.148,-23.926,-124.023
1678714566.660,92.285,41.992,67.383,187.012,42.969
1678714566.664,131.348,37.598,69.824,245.117,262.695
1678714566.668,7.324,44.922,74.707,58.594,80.566
1678714566.672,-119.141,56.152,73.242,-124.023,-110.840
1678714566.676,-76.172,49.805,70.312,-56.641,-125.977
1678714566.680,57.129,45.898,64.453,155.273,2.930
1678714566.684,105.957,50.293,56.641,229.004,258.301
1678714566.688,29.297,64.453,67.871,80.566,184.082
1678714566.692,-76.172,67.383,74.707,-92.285,-66.406
1678714566.696,-74.219,51.270,64.941,-68.359,-147.461
1678714566.700,49.316,45.410,56.152,130.859,-17.578
1678714566.703,126.465,45.898,51.758,241.699,228.516
1678714566.707,54.688,52.734,61.035,108.887,194.824
1678714566.711,-65.430,57.129,65.918,-83.496,-70.801
1678714566.715,-62.988,60.547,64.941,-82.520,-163.574
1678714566.719,66.895,60.547,54.199,110.352,-41.992
1678714566.723,152.832,51.270,49.316,250.488,185.059
1678714566.727,80.078,48.340,53.711,149.414,164.062
1678714566.731,-57.129,56.152,56.152,-49.805,-37.598
1678714566.735,-87.891,59.082,61.035,-84.961,-100.586
1678714566.739,23.438,57.617,63.477,94.238,-96.191
1678714566.743,115.723,42.480,51.270,241.699,119.141
1678714566.746,73.242,39.551,50.293,163.086,223.633
1678714566.750,-35.645,57.129,55.176,-33.691,-11.230
1678714566.754,-88.867,62.988,53.711,-109.863,-150.391
1678714566.758,5.859,60.547,51.758,49.316,-100.098
1678714566.762,122.070,54.688,51.270,229.980,142.578
1678714566.766,95.215,47.852,55.664,184.570,260.254
1678714566.770,-26.367,54.688,62.500,-21.484,25.879
1678714566.774,-84.961,62.012,68.848,-119.141,-180.664
1678714566.778,5.371,60.547,63.965,26.855,-187.988
