timestamps,TP9,AF7,AF8,TP10,Right AUX
1689861618.423,20.508,29.785,27.832,40.527,-8.789
1689861618.427,13.672,30.273,31.738,47.363,-24.902
1689861618.431,20.996,26.367,35.156,62.012,10.254
1689861618.434,29.297,24.414,30.273,64.453,12.695
1689861618.438,17.090,23.926,38.086,65.430,33.691
1689861618.442,15.625,29.297,43.457,47.852,26.367
1689861618.446,33.691,27.832,36.133,17.578,45.410
1689861618.450,49.316,27.832,32.715,29.785,59.570
1689861618.454,61.035,35.645,36.621,50.293,62.500
1689861618.458,52.734,33.203,41.504,62.500,63.477
1689861618.462,42.969,31.250,43.457,53.711,30.762
1689861618.466,89.844,36.133,41.992,66.895,24.414
1689861618.470,68.848,37.598,42.969,97.656,14.648
1689861618.473,-0.977,35.645,44.434,-11.719,17.578
1689861618.477,11.230,37.109,44.434,-59.082,-21.973
1689861618.481,48.340,38.086,46.387,13.184,21.484
1689861618.485,34.668,34.668,46.875,41.504,41.016
1689861618.489,-0.977,34.668,43.945,32.715,-41.504
1689861618.493,20.020,34.180,42.969,39.062,-4.395
1689861618.497,61.035,35.156,43.457,51.758,97.168
1689861618.501,81.543,42.480,41.992,13.672,29.297
1689861618.505,39.062,38.086,42.480,0.977,-25.391
1689861618.509,-29.785,33.691,42.969,-10.254,23.926
1689861618.513,-22.949,39.062,39.551,6.348,10.742
1689861618.516,15.137,38.086,35.645,34.668,51.758
1689861618.520,20.996,34.180,36.621,62.988,86.914
1689861618.524,28.809,36.133,38.574,83.496,52.734
1689861618.528,26.367,38.086,38.574,27.344,24.414
1689861618.532,25.879,41.504,38.574,3.418,20.020
1689861618.536,34.668,42.480,39.062,42.480,22.949
1689861618.540,36.133,38.086,38.574,40.039,19.531
1689861618.544,38.574,37.109,38.086,7.324,46.875
1689861618.548,30.273,35.156,38.086,3.906,-13.184
1689861618.552,26.367,31.738,41.016,66.895,-4.883
1689861618.555,35.645,30.762,41.992,82.031,20.508
1689861618.559,32.227,34.668,40.039,-5.859,12.207
1689861618.563,28.320,36.133,37.109,-21.973,47.852
1689861618.567,18.066,32.227,37.109,18.555,57.129
1689861618.571,29.297,30.762,37.598,34.668,62.500
1689861618.575,70.801,32.227,38.086,72.266,71.289
1689861618.579,50.781,31.738,43.945,76.172,64.941
1689861618.583,-3.906,29.785,47.852,18.555,84.473
1689861618.587,5.859,26.367,43.457,17.090,101.074
1689861618.591,34.180,25.391,43.457,23.926,26.855
1689861618.595,19.043,34.180,48.828,40.527,-50.781
1689861618.598,13.672,35.645,47.363,62.500,3.418
1689861618.602,28.320,34.668,41.016,21.973,31.738
1689861618.606,37.598,35.156,41.504,22.461,39.551
1689861618.610,40.039,32.227,45.410,42.480,41.504
1689861618.614,51.270,33.203,43.457,50.293,7.812
1689861618.618,54.199,35.156,37.109,73.730,36.133
1689861618.622,62.988,34.668,40.039,54.199,0.977
1689861618.626,62.500,33.691,51.270,19.531,11.719
1689861618.630,65.918,32.715,50.293,15.137,92.773
1689861618.634,64.453,32.227,44.434,20.996,44.434
1689861618.637,56.152,34.668,41.504,13.184,48.828
1689861618.641,61.523,40.039,41.504,10.254,68.359
1689861618.645,58.105,41.016,41.016,11.719,38.574
1689861618.649,56.641,38.086,39.551,3.418,57.129
1689861618.653,26.367,35.156,43.945,13.184,42.480
1689861618.657,10.254,36.133,49.805,30.273,5.859
1689861618.661,23.438,37.109,49.316,68.848,16.113
1689861618.665,21.484,31.250,46.387,96.680,55.664
1689861618.669,21.484,25.879,45.898,77.148,58.105
1689861618.673,33.203,27.832,46.875,68.359,51.270
1689861618.677,26.367,32.227,45.898,84.473,5.371
1689861618.680,18.555,35.645,42.969,49.316,26.367
1689861618.684,41.504,36.133,44.434,0.488,20.996
1689861618.688,51.270,37.109,43.945,22.949,-41.016
1689861618.692,54.688,39.062,39.062,37.598,2.441
1689861618.696,95.215,38.086,34.180,33.691,34.180
1689861618.700,65.430,36.133,38.574,60.547,61.523
