timestamps,TP9,AF7,AF8,TP10,Right AUX
1687169487.019,-57.129,64.453,34.668,10.742,5.859
1687169487.023,-30.762,61.035,33.203,10.254,43.457
1687169487.027,-17.090,62.988,32.715,22.461,80.078
1687169487.030,-16.113,67.383,35.645,30.762,34.180
1687169487.034,-26.367,66.895,31.250,26.855,55.176
1687169487.038,-22.949,63.477,27.344,20.996,73.242
1687169487.042,-34.668,60.547,33.691,-24.902,46.387
1687169487.046,-23.438,64.941,36.133,-59.570,46.387
1687169487.050,7.324,64.941,36.133,-70.801,59.570
1687169487.054,10.254,61.523,34.180,-92.285,43.945
1687169487.058,1.465,59.570,35.645,-91.797,17.090
1687169487.062,-6.836,56.152,39.062,-78.125,3.906
1687169487.066,3.418,58.105,37.109,-88.867,40.039
1687169487.070,5.859,57.129,33.691,-105.469,58.594
1687169487.073,8.301,56.152,36.133,-97.168,15.137
1687169487.077,16.113,57.617,42.969,-104.004,16.113
1687169487.081,12.207,57.129,41.016,-116.211,29.785
1687169487.085,1.465,59.570,38.086,-108.398,24.902
1687169487.089,2.930,62.988,41.016,-112.793,35.156
1687169487.093,31.250,61.035,42.969,-100.098,29.785
1687169487.097,38.574,59.082,41.016,-90.332,36.621
1687169487.101,32.715,62.988,38.574,-103.516,55.664
1687169487.105,31.250,64.941,35.156,-110.840,53.711
1687169487.109,22.949,62.988,33.203,-115.723,33.203
1687169487.113,25.879,59.570,35.156,-101.074,-18.066
1687169487.116,18.555,59.570,37.109,-86.426,-26.855
1687169487.120,18.066,59.082,37.109,-100.098,4.883
1687169487.124,37.109,59.082,36.133,-106.934,11.230
1687169487.128,25.391,55.664,38.574,-104.004,19.531
1687169487.132,15.625,58.594,37.598,-106.934,-0.488
1687169487.136,30.762,64.453,39.062,-109.863,0.000
1687169487.140,32.227,62.500,42.480,-102.051,-1.953
1687169487.144,26.367,59.570,39.062,-88.379,5.859
1687169487.148,16.113,62.012,38.574,-81.543,51.270
1687169487.152,24.902,62.500,40.039,-91.309,60.059
1687169487.155,39.062,61.035,42.480,-90.820,3.906
1687169487.159,34.180,62.500,44.434,-86.426,-11.230
1687169487.163,13.672,59.082,41.992,-95.215,11.719
1687169487.167,-5.371,59.082,39.062,-86.426,48.340
1687169487.171,-2.930,59.082,39.062,-74.707,117.676
1687169487.175,-3.906,47.852,40.039,-74.219,59.570
1687169487.179,3.906,50.293,35.645,-63.477,-40.527
1687169487.183,32.227,57.617,36.133,-62.012,2.441
1687169487.187,33.203,56.641,40.527,-73.730,32.227
1687169487.191,16.113,56.641,42.480,-71.289,-67.383
1687169487.195,19.043,55.176,45.410,-68.359,3.418
1687169487.198,39.551,54.199,43.457,-62.500,68.359
1687169487.202,29.785,53.223,41.504,-66.895,51.758
1687169487.206,24.902,36.133,42.969,-74.707,15.137
1687169487.210,40.527,21.973,42.480,-60.547,4.395
1687169487.214,35.156,25.391,38.574,-65.430,79.102
1687169487.218,24.902,23.438,36.621,-80.566,44.434
1687169487.222,27.832,20.996,38.574,-77.148,51.758
1687169487.226,44.434,27.344,37.598,-65.430,75.684
1687169487.230,44.434,30.273,34.668,-79.590,82.031
1687169487.234,34.180,29.297,37.109,-84.961,91.309
1687169487.237,52.734,29.785,36.133,-80.078,87.891
1687169487.241,46.875,31.738,32.715,-82.031,41.504
1687169487.245,41.504,35.645,34.668,-81.055,-0.488
1687169487.249,53.711,38.574,35.156,-82.520,-4.395
1687169487.253,52.246,40.039,33.691,-83.496,16.602
1687169487.257,42.969,38.574,33.203,-84.473,21.484
1687169487.261,41.992,37.598,35.156,-68.848,0.977
1687169487.265,49.316,37.598,34.668,-57.617,26.855
1687169487.269,49.316,41.016,35.156,-67.383,37.598
1687169487.273,36.621,43.945,34.180,-56.641,37.109
1687169487.277,28.809,39.062,35.156,-57.617,17.090
1687169487.280,47.852,39.062,38.086,-75.684,73.730
1687169487.284,58.105,44.922,38.086,-64.453,88.867
1687169487.288,44.922,45.410,41.504,-62.500,43.457
1687169487.292,38.574,46.875,38.574,-72.754,46.875
1687169487.296,49.316,48.828,35.156,-85.449,20.508
1687169487.300,50.781,47.363,34.180,-89.844,43.945
1687169487.304,52.246,51.270,33.691,-85.449,49.316
1687169487.308,41.504,53.223,36.133,-76.660,34.180
1687169487.312,38.086,55.176,34.668,-67.383,36.133
1687169487.316,57.617,56.152,30.273,-74.707,35.645
1687169487.319,58.105,56.641,32.227,-82.031,46.875
1687169487.323,35.156,61.035,32.715,-99.121,68.848
1687169487.327,40.039,59.082,33.203,-113.281,59.082
1687169487.331,60.059,59.570,34.180,-107.422,60.547
1687169487.335,57.617,59.570,36.133,-94.238,30.273
1687169487.339,44.434,55.664,34.180,-76.172,20.508
1687169487.343,43.945,56.152,33.691,-69.336,50.781
1687169487.347,51.758,59.082,37.109,-86.426,41.016
1687169487.351,49.316,61.035,38.086,-101.074,38.086
1687169487.355,45.898,60.547,40.039,-106.934,-20.996
1687169487.359,49.805,61.523,40.039,-116.211,-38.086
1687169487.362,18.066,62.988,40.527,-133.301,-22.461
1687169487.366,15.625,62.012,41.992,-154.785,-7.324
1687169487.370,56.641,58.105,41.504,-168.945,30.762
1687169487.374,44.922,59.082,41.016,-177.246,66.406
1687169487.378,39.551,63.477,40.527,-191.895,58.594
1687169487.382,41.992,59.082,37.598,-198.730,-4.395
1687169487.386,43.457,60.059,34.180,-187.988,26.855
1687169487.390,44.922,65.918,38.574,-187.012,45.410
1687169487.394,18.555,62.012,44.922,-190.918,30.762
1687169487.398,11.230,60.059,41.504,-187.012,16.113
1687169487.402,14.160,59.570,39.551,-174.805,14.160
1687169487.405,36.621,63.477,41.992,-164.062,49.805
1687169487.409,53.711,67.383,44.922,-145.508,45.898
1687169487.413,28.809,57.129,42.969,-148.438,75.684
1687169487.417,27.832,59.082,38.574,-137.695,71.777
1687169487.421,21.484,69.824,35.156,-97.168,54.199
1687169487.425,29.297,69.824,34.668,-85.449,28.320
1687169487.429,49.805,69.824,40.039,-91.309,-31.738
1687169487.433,43.945,69.336,42.969,-96.680,-20.020
1687169487.437,45.898,66.406,41.992,-100.098,47.852
1687169487.441,49.805,66.406,42.969,-106.445,66.895
1687169487.445,52.246,65.918,43.457,-114.258,12.695
1687169487.448,56.641,64.453,40.039,-126.953,-12.207
1687169487.452,55.176,64.453,39.551,-131.836,27.832
1687169487.456,57.129,67.383,36.621,-128.906,77.637
1687169487.460,69.336,66.406,32.227,-127.441,11.230
1687169487.464,71.777,67.383,33.691,-130.859,-4.883
1687169487.468,65.430,66.895,39.062,-121.582,27.832
1687169487.472,40.527,58.105,41.504,-108.398,25.391
