timestamps,TP9,AF7,AF8,TP10,Right AUX
1689934106.812,2.930,23.926,26.367,-44.434,35.645
1689934106.816,9.277,17.090,27.832,-10.742,-28.809
1689934106.820,14.648,20.996,24.902,56.152,-30.273
1689934106.824,15.625,30.273,22.949,62.012,3.418
1689934106.828,15.625,26.855,27.832,10.254,-33.691
1689934106.832,6.836,20.996,30.762,-36.621,9.766
1689934106.836,9.766,22.949,28.320,-4.883,5.859
1689934106.840,25.879,25.391,29.785,64.941,1.465
1689934106.844,25.879,15.625,29.785,67.383,50.781
1689934106.847,14.160,17.090,29.785,7.324,12.207
1689934106.851,11.719,31.250,29.785,-39.551,43.945
1689934106.855,13.672,29.785,35.645,-7.812,27.832
1689934106.859,27.344,26.855,37.598,62.988,-9.277
1689934106.863,30.273,26.367,33.203,71.777,50.293
1689934106.867,16.602,19.043,32.227,29.297,44.434
1689934106.871,12.695,9.766,28.809,-31.250,63.477
1689934106.875,20.020,13.184,25.879,-26.855,18.555
1689934106.879,34.668,27.344,31.250,51.270,55.176
1689934106.883,32.715,32.227,31.738,78.613,123.047
1689934106.887,26.367,29.297,24.902,25.879,52.246
1689934106.891,28.809,33.691,22.949,-18.066,58.105
1689934106.894,19.531,36.133,24.414,-14.648,25.391
1689934106.898,27.832,34.180,21.484,40.039,39.062
1689934106.902,41.016,29.297,19.043,68.848,99.121
1689934106.906,35.156,26.367,22.949,29.785,3.418
1689934106.910,24.902,23.926,26.855,-18.555,-23.926
1689934106.914,20.996,26.855,29.297,-23.438,16.113
1689934106.918,29.297,36.621,27.344,32.227,82.031
1689934106.922,35.645,38.574,22.949,66.895,81.055
1689934106.926,33.691,33.203,21.484,43.457,31.738
1689934106.930,24.902,30.273,22.949,-15.625,30.273
1689934106.934,21.484,29.785,24.902,-38.086,-14.648
1689934106.938,30.273,28.320,27.832,20.996,-26.855
1689934106.941,44.434,30.273,28.320,80.078,-7.324
1689934106.945,48.340,32.227,25.879,60.059,27.832
1689934106.949,41.504,33.691,27.832,-4.883,-2.441
1689934106.953,40.039,17.578,25.391,-19.043,-18.555
1689934106.957,61.035,11.230,18.066,49.805,35.645
1689934106.961,81.055,36.621,20.020,107.422,32.227
1689934106.965,60.547,43.945,23.926,84.961,30.273
1689934106.969,37.109,32.227,24.414,12.207,4.883
1689934106.973,29.785,30.762,25.879,-31.738,-7.324
1689934106.977,29.785,34.668,21.973,18.066,17.090
1689934106.981,30.273,26.367,20.508,71.777,23.926
1689934106.985,30.273,22.461,20.020,58.105,7.324
1689934106.988,31.738,29.297,20.020,3.906,23.926
1689934106.992,17.578,19.043,18.066,-40.527,77.148
1689934106.996,20.996,10.742,18.555,3.418,-9.277
1689934107.000,34.668,21.973,21.484,71.777,-42.480
1689934107.004,29.297,24.414,21.484,73.242,26.367
1689934107.008,23.926,20.020,24.414,17.578,18.066
1689934107.012,17.090,28.320,21.973,-33.203,0.977
1689934107.016,17.090,37.109,17.090,-13.672,11.719
1689934107.020,38.574,34.668,19.531,49.316,62.500
1689934107.024,46.387,29.785,22.461,74.219,113.770
1689934107.028,32.227,30.762,21.973,24.414,66.895
1689934107.032,28.320,33.691,24.414,-25.391,27.832
1689934107.036,30.273,33.691,29.785,-3.418,13.672
1689934107.039,33.691,22.949,30.273,54.199,28.809
1689934107.043,33.691,21.973,28.809,69.336,60.059
1689934107.047,28.320,30.762,28.320,12.207,44.922
1689934107.051,24.414,30.762,25.879,-41.504,34.180
1689934107.055,21.484,27.832,29.297,-18.066,66.406
1689934107.059,26.855,31.738,27.832,41.016,49.316
1689934107.063,30.762,34.668,25.391,72.754,53.711
1689934107.067,23.926,34.668,26.855,37.598,48.828
1689934107.071,11.230,31.738,26.367,-19.043,28.320
1689934107.075,7.324,29.297,32.715,-12.207,28.320
1689934107.079,17.578,30.762,31.250,36.621,-7.812
1689934107.083,22.949,25.391,25.879,65.918,-46.387
1689934107.086,16.113,25.391,26.855,42.969,73.242
1689934107.090,11.230,30.273,27.344,-22.949,71.777
1689934107.094,13.672,31.738,23.926,-24.902,19.531
1689934107.098,14.648,28.809,19.531,32.227,80.566
1689934107.102,19.531,24.414,19.531,74.707,38.086
1689934107.106,27.344,30.762,21.484,55.176,27.344
1689934107.110,24.902,35.156,27.344,-6.348,38.574
1689934107.114,10.254,31.738,19.043,-21.973,3.906
1689934107.118,14.648,26.367,16.113,32.715,-34.668
1689934107.122,29.297,26.367,23.926,87.891,2.930
1689934107.126,25.879,27.832,25.391,63.477,26.855
1689934107.130,16.602,26.855,23.438,-1.465,23.926
1689934107.133,15.137,28.809,21.973,-28.320,-17.578
1689934107.137,18.555,30.762,20.508,20.020,-29.785
1689934107.141,25.391,12.695,17.090,76.660,37.598
1689934107.145,29.785,13.184,23.926,59.570,80.078
1689934107.149,20.996,27.832,28.809,10.254,60.547
1689934107.153,10.254,23.438,21.973,-20.508,32.227
1689934107.157,9.766,25.391,20.508,0.488,59.082
1689934107.161,20.508,32.227,21.484,57.129,71.289
1689934107.165,29.297,29.297,19.043,68.359,46.387
1689934107.169,22.949,30.273,18.555,4.395,80.078
1689934107.173,25.391,34.180,17.090,-38.086,51.758
1689934107.177,27.832,23.438,16.113,-3.906,29.785
1689934107.180,28.320,22.949,14.160,56.152,50.781
1689934107.184,26.855,27.344,15.137,72.754,64.941
1689934107.188,20.020,29.297,18.066,17.090,70.801
1689934107.192,17.578,31.250,18.555,-21.484,51.270
1689934107.196,20.508,29.785,20.020,0.000,30.273
1689934107.200,31.250,26.855,20.020,59.082,-16.113
1689934107.204,39.551,26.367,19.531,88.867,28.809
1689934107.208,25.391,27.832,18.066,32.227,34.668
1689934107.212,11.719,26.367,16.602,-29.785,-7.812
1689934107.216,16.113,25.879,18.066,-6.348,-22.461
1689934107.220,28.809,26.855,21.973,59.570,-14.160
1689934107.224,40.039,19.043,22.461,84.961,35.645
1689934107.227,42.480,18.066,23.438,50.781,79.590
1689934107.231,35.156,28.809,26.855,-16.113,-10.742
1689934107.235,31.738,30.273,28.320,-14.160,-55.664
1689934107.239,36.133,32.227,27.344,51.270,3.418
1689934107.243,37.109,37.109,23.926,85.449,9.277
1689934107.247,32.715,38.086,23.438,56.641,24.902
1689934107.251,23.926,32.227,26.367,-9.766,53.223
1689934107.255,30.273,28.809,27.832,-20.996,21.973
1689934107.259,44.922,35.645,25.879,34.180,23.438
1689934107.263,56.152,37.109,24.902,94.727,59.570
1689934107.267,44.922,38.574,25.391,58.105,2.441
